set,approach,rmse,r2,spearman
train,squared,0.5491295631318315,0.9416766358720964,0.8574641682253827
test,squared,1.4329524659459822,0.5822632148744356,0.6388610130260968
train,absolute,0.3959861948106969,0.969671355046473,0.9381430821837838
test,absolute,1.2478068710370964,0.6832374012883979,0.7082514935330648
