set,approach,rmse,r2,spearman
train,difference,2.997940625685928,0.9824219245460628,0.9761848499059902
test,difference,15.848969402102266,0.46033530856001326,0.6008109250342303
train,squared_signed,2.429300286610266,0.9884578245295613,0.932864359631098
test,squared_signed,14.069748664193819,0.5747007376449078,0.450942273271477
