set,approach,rmse,r2,spearman
train,logistic,2.0656931178084856,0.5265141411033868,0.978113397681039
test,logistic,2.3963270847354883,0.33084349601309926,0.6185330147488257
train,difference,0.39479531147980534,0.9827050472213398,0.9761848499059902
test,difference,2.0132485845627697,0.5276865473800323,0.6008109250342303
