set,approach,rmse,r2,spearman
train,squared_signed,0.11356413028418222,0.8680408707042901,0.8724668706019668
test,squared_signed,0.26965729663733645,0.25855001534793853,0.4855273008386114
train,logistic_absolute,0.07818131891518075,0.9377044613684378,0.9473303669487034
test,logistic_absolute,0.1965809058097167,0.602244050788828,0.7267406084257723
