set,approach,rmse,r2,spearman
train,logistic,2.0631809406235777,0.17668211360386432,0.9434093448262018
test,logistic,2.269468228894702,-0.04782164701248326,0.49217477847946156
train,absolute,0.3959861948106969,0.969671355046473,0.9381430821837838
test,absolute,1.2478068710370964,0.6832374012883979,0.7082514935330648
