set,approach,rmse,r2,spearman
train,difference,0.08206768017330651,0.9724956569459289,0.9761848497060901
test,difference,0.4015964568735906,0.34335674562772067,0.6008109236537955
train,logistic,0.08456610612296377,0.9709895805085549,0.9781143288208717
test,logistic,0.36440180787995957,0.45073786454281106,0.6185331315840263
