set,approach,rmse,r2,spearman
train,squared_signed,2.416254768000987,0.9864229989915838,0.8724668693557119
test,squared_signed,13.035741826341287,0.5664431623254738,0.48552730221107226
train,squared,2.6279666218622997,0.9839395358619223,0.8678697241144172
test,squared,10.63691442509935,0.711327196972139,0.6420672977465947
