set,approach,rmse,r2,spearman
train,absolute,0.0799271734988337,0.9346348905186227,0.9381430814269502
test,absolute,0.20885825816658973,0.5552040631277848,0.7082514923530645
train,logistic_absolute,0.07818131891518075,0.9377044613684378,0.9473303669487034
test,logistic_absolute,0.1965809058097167,0.602244050788828,0.7267406084257723
