set,approach,rmse,r2,spearman
train,difference,73.22215535916865,0.9685185612755219,0.9606971957335642
test,difference,391.26830790122625,-0.09783789300364742,0.28942208686221105
train,squared,69.19274803718153,0.9718880667432381,0.9181928560728788
test,squared,338.64673952824023,0.17760081801532468,0.4826589009483455
