set,approach,rmse,r2,spearman
train,squared,0.09947399886661464,0.882533180924466,0.9181567826167732
test,squared,0.2616951257699449,0.19738700576363455,0.48300488887574644
train,logistic_absolute,0.07685927795415988,0.929934357822499,0.9535945839219382
test,logistic_absolute,0.23525095750880176,0.35005522578803683,0.5508355523937811
