set,approach,rmse,r2,spearman
train,squared_signed,0.09138541373982585,0.900859793456616,0.9218156601064132
test,squared_signed,0.3085828961520255,-0.1159856767953249,0.2954239731096779
train,logistic_absolute,0.07685927795415988,0.929934357822499,0.9535945839219382
test,logistic_absolute,0.23525095750880176,0.35005522578803683,0.5508355523937811
