set,approach,rmse,r2,spearman
train,difference,0.06844010465335407,0.9443945468340471,0.9606971956050108
test,difference,0.3405326671325287,-0.35904075012385417,0.2894220868324891
train,logistic_absolute,0.07685927795415988,0.929934357822499,0.9535945839219382
test,logistic_absolute,0.23525095750880176,0.35005522578803683,0.5508355523937811
