set,approach,rmse,r2,spearman
train,squared,2.289030982241042,0.9455572530538661,0.9181567826115874
test,squared,8.934267561081986,0.12573095970719228,0.48300488792592156
train,absolute,2.022303125951569,0.9575058453422199,0.9489244888589449
test,absolute,7.832216378786504,0.3281125259129126,0.5359549959009459
