set,approach,rmse,r2,spearman
train,logistic_absolute,6.302492531243662,0.5872744378922237,0.9535949069379899
test,logistic_absolute,8.199686325143688,0.26358662277079237,0.5508355792514495
train,absolute,2.022303125951569,0.9575058453422199,0.9489244888589449
test,absolute,7.832216378786504,0.3281125259129126,0.5359549959009459
