margin_level,RMSE,R2,Spearman
0,6.847392501611467,0.5040920958710762,0.6211246641705205
1,5.951381280322856,-0.5023445048951467,0.2592844220081438
2,4.15193155736159,-0.5182091243844416,0.40994677488241343
3,2.5867224273371443,-0.4947029875289346,0.478256449534776
4,1.7098249218131127,-0.15966381341191238,0.2136715754926695
All,4.684817746037412,0.519054108997159,0.6513993190419741
