set,approach,rmse,r2,spearman
train,squared_signed,0.1125789089440036,0.9440629065419501,0.9592234963073524
test,squared_signed,0.4811976415279083,0.004102290195575065,0.48553477613217977
train,logistic,0.057905685433013054,0.9850762309491107,0.9905243601416845
test,logistic,0.4082878835712341,0.2964830329582213,0.5247580877971781
