set,approach,rmse,r2,spearman
train,squared,0.09522741386776731,0.8928240101525382,0.8896220908874304
test,squared,0.3064767161471122,-0.09745112139234724,0.3399543659271438
train,logistic_absolute,0.05650234796058397,0.9621004067390087,0.9675669309123853
test,logistic_absolute,0.2663871803493638,0.17871575087627767,0.4390861212947273
