set,approach,rmse,r2,spearman
train,logistic,1.154861550618492,0.5563760995617992,0.9682943471856268
test,logistic,1.900169446193809,-0.2554555760509305,0.34346844791091985
train,absolute,0.19110358617721943,0.9878523361678405,0.9577690247926863
test,absolute,1.732510191510011,-0.043682219769627606,0.3713427022973405
