set,approach,rmse,r2,spearman
train,logistic_absolute,1.012693898026942,0.6588766258666514,0.9675659970831283
test,logistic_absolute,1.5595204988168279,0.1543340102121774,0.4390864907324708
train,absolute,0.19110358617721943,0.9878523361678405,0.9577690247926863
test,absolute,1.732510191510011,-0.043682219769627606,0.3713427022973405
