set,approach,rmse,r2,spearman
train,squared,0.27749274250616285,0.974387123854919,0.8896220904301281
test,squared,1.9736277649087712,-0.3544007360497148,0.3399543572376177
train,absolute,0.19110358617721943,0.9878523361678405,0.9577690247926863
test,absolute,1.732510191510011,-0.043682219769627606,0.3713427022973405
