set,approach,rmse,r2,spearman
train,logistic,0.05592169195048592,0.9628753674255192,0.9682923262335097
test,logistic,0.3271551558999801,-0.23872353813484914,0.3434696815870162
train,logistic_absolute,0.05650234796058397,0.9621004067390087,0.9675669309123853
test,logistic_absolute,0.2663871803493638,0.17871575087627767,0.4390861212947273
