set,approach,rmse,r2,spearman
train,difference,0.059159822837791434,0.9845531633094997,0.9884568804108164
test,difference,0.4469621848875153,0.14077022925589255,0.5370811129353894
train,logistic,0.057905685433013054,0.9850762309491107,0.9905243601416845
test,logistic,0.4082878835712341,0.2964830329582213,0.5247580877971781
