set,approach,rmse,r2,spearman
train,difference,0.005572151008552108,0.9987747962900474,0.9962572932120943
test,difference,0.14724987984140597,-0.19043155170722015,0.12835769871967936
train,squared,0.005139435790300925,0.9989576983213289,0.9867465104114614
test,squared,0.17434765441460118,-0.6688862975766028,0.1812708728984617
