set,approach,rmse,r2,spearman
train,squared,0.01703893496456315,0.9908435084479816,0.9866436775649131
test,squared,0.21984834108107257,-0.5094081459495186,0.18127087543114054
train,absolute,0.011584347142175318,0.9957675938657691,0.9950943925099002
test,absolute,0.20978891493675006,-0.37443870647238975,0.12506209133200308
