set,approach,rmse,r2,spearman
train,absolute,0.024751079568038185,0.9911210722714986,0.9950943913727852
test,absolute,0.30505024574521933,-0.29950666247433344,0.12506210209358895
train,logistic_absolute,0.023110513980317333,0.9922246814511663,0.9958577147211009
test,logistic_absolute,0.2985662928182176,-0.23326578895315597,0.06489071752191342
