set,approach,rmse,r2,spearman
train,logistic,0.1937106698447282,-0.4807087197362965,0.9965885975191054
test,logistic,0.14961232297388008,-0.22893599067721926,-0.08729003987518483
train,squared,0.005139435790300925,0.9989576983213289,0.9867465104114614
test,squared,0.17434765441460118,-0.6688862975766028,0.1812708728984617
