cap_level,diff_level,RMSE,R2,Spearman
0,0,1.0782569049319704,0.27449614382848186,0.4405104085390439
0,1,1.5494567514302395,0.4453476250438021,0.6182543274381254
0,2,2.2530961938878105,0.41442333289832833,0.6681296149479953
0,3,3.1140859966951386,0.060066306372970724,0.6570133266152536
0,4,5.433723103672346,-0.7744026503698407,0.5728085822958507
1,0,0.7334396583345061,-0.6446303580712993,0.09667649501923146
1,1,0.897715775794216,-0.32830836059177626,0.17463171235974176
1,2,1.1666373292447128,-0.3604064901105797,0.17903593647282343
1,3,1.6663005976148488,-0.43638434176377405,0.2131053252029449
1,4,3.7867110527644585,-0.8828979929771665,0.295258874193311
2,0,0.6087199210513706,-0.6386849049366805,0.0964103584578089
2,1,0.7143687274389539,-0.2884646759614333,0.1289451882405318
2,2,0.863062079009655,-0.5528625278424366,0.07634632057869767
2,3,1.0168334364209208,-0.28731558518470135,0.12757218629238898
2,4,3.280732661392976,-0.13191930949827646,0.31233169315605164
0,All,3.11363351811988,0.3267401071506404,0.6652479876686551
1,All,1.9962426884047288,0.02352295144686356,0.33018789589373165
2,All,1.6378920443534866,0.11046533565798489,0.2313769108316678
All,3,2.1219518934107136,0.46918171271620335,0.5847192385606015
All,4,4.2672291618817395,-0.0551502785572584,0.5868497371377298
All,1,1.1131086376158907,0.5175221141944523,0.485824765574387
All,2,1.5472945495416015,0.5849008756814226,0.5352781304247675
All,0,0.8308853967778581,0.21836402946697087,0.32860691095612576
All,All,2.3354078091506394,0.42014501696440854,0.5575261270691714
