cap_level,diff_level,RMSE,R2,Spearman
0,0,1.6711968521128,-0.7428116207549849,0.407347345691523
0,1,1.6610739036635547,0.3625591813634923,0.6616385357037241
0,2,1.7522646476530876,0.6458202771637889,0.765187796803704
0,3,1.708548161153289,0.7170625302283664,0.8190612454096573
0,4,3.473357742211153,0.2749696227303743,0.7334438513660835
1,0,1.0123970265381521,-2.133583313290343,0.16164449034452444
1,1,1.0210705527582016,-0.7184333586844907,0.19993843141808593
1,2,1.2138461402954448,-0.47273375675207485,0.3144779531416654
1,3,1.2902441888916043,0.13879253534215563,0.3888063005157377
1,4,2.706453712383034,0.038158158191389124,0.5150657586436629
2,0,0.7545334322662904,-1.5177777922489066,0.3807304902998851
2,1,0.6860119518521942,-0.18820400554150774,0.42960972607275605
2,2,0.9258462693699909,-0.7870088437033946,0.36804197558579915
2,3,0.8844058885874305,0.02615768590749934,0.41206844916154134
2,4,2.872292505108035,0.13237688455805585,0.45032910276226895
0,All,2.170042532101058,0.6729725198492098,0.7930009360725493
1,All,1.5836232892771454,0.38547561193935587,0.4967045626690442
2,All,1.4752308876145714,0.27837374866399034,0.4960474261026756
All,3,1.3374155003484596,0.7891335370593384,0.7680393133462958
All,4,3.0353017388473837,0.46614154317187184,0.7479708638615381
All,1,1.1933655468500388,0.44543903414045094,0.6173384558390957
All,2,1.3417706165401095,0.6878506895934923,0.7069120294959893
All,0,1.2092928178984845,-0.655713661225864,0.45030754463146644
All,All,1.7694870711819861,0.6671192163983422,0.7136716234291043
