cap_level,diff_level,RMSE,R2,Spearman
0,0,0.7469821841260914,-2.1608105758111766,0.12311901532215444
0,1,0.7848307872481837,-0.7979727234818381,0.14415895751330815
0,2,1.0448583914891567,-1.2311591938874646,0.09975146109868673
0,3,1.5764302590540142,-2.1903395887113715,0.01785009550957717
0,4,3.572213859838077,-2.3122762234717293,0.0021502761465374645
1,0,0.7142673900934605,-6.458365192059673,0.010469028136983633
1,1,0.6723412522907009,-2.565372721671866,0.04420303602722901
1,2,0.9561756241373885,-3.087575870606858,-0.0377563960896538
1,3,1.4559667666126546,-4.42840959763869,-0.07717506353780434
1,4,3.4879233527807725,-3.1061595390504086,-0.01120639114003741
2,0,0.7079731588887271,-11.337057595399452,0.013445290254309636
2,1,0.6291847239766741,-3.822507412656754,0.022167736838648946
2,2,0.9462616304972463,-4.702894701954809,-0.07220753287793732
2,3,1.3997856431075006,-6.331892347724524,-0.0818200539488522
2,4,3.50353722695059,-3.4411559029925805,-0.026661351895964063
0,All,1.8397340299537988,-0.34181045533091337,0.09138441147344968
1,All,1.766571288513227,-0.36808879703624187,0.04095948145877455
2,All,1.7587368429363566,-0.374743301121915,0.02379250112162524
All,3,1.4792308174398718,-3.550189062411599,-0.04393152698916156
All,4,3.521415164197549,-2.883442502394973,-0.011456107083447582
All,0,0.7232764067444738,-3.9350417053978823,0.06256168905063149
All,2,0.9834314000497001,-2.2955937409090588,0.0031091922627399355
All,1,0.6985402734822656,-1.593539706648016,0.07722904901866924
All,All,1.7887193464479059,-0.3589841443355093,0.055107485966501155
