set,approach,rmse,r2,spearman
train,difference,0.08525066983490091,0.9101156420834953,0.9340350278569155
test,difference,0.32618256041144666,-0.2933773602434586,0.31062074081447194
train,logistic_absolute,0.09999468504710406,0.8759785348973574,0.9132654185462655
test,logistic_absolute,0.2504102644997213,0.24262001880789796,0.47713776119891216
