set,approach,rmse,r2,spearman
train,squared_signed,0.14397307990801322,0.9145137517134939,0.9482670828243609
test,squared_signed,0.5840540265734474,-0.42162652652521926,0.30901024940491256
train,logistic,0.09798375239528752,0.960199352728372,0.976669224846848
test,logistic,0.4508558019515187,0.1627572295004518,0.38336118833302585
