set,approach,rmse,r2,spearman
train,logistic,1.6337436596500117,-4.1481552696485045,0.9766687216378759
test,logistic,1.0772797333457738,-0.5691101579022175,0.3833611001612524
train,squared_signed,0.10135911251670761,0.9801843006158459,0.9482670826536457
test,squared_signed,0.8651396042756611,-0.011972805028714673,0.3090102504273704
