set,approach,rmse,r2,spearman
train,logistic_absolute,0.22654284400903468,0.6395658536114719,0.913265537383852
test,logistic_absolute,0.3725760967775823,0.15381960831942143,0.47713759655671484
train,absolute,0.09667189283799126,0.9343664832344065,0.8999519379865585
test,absolute,0.36093398786918096,0.20587560094471646,0.4609142625109732
