set,approach,rmse,r2,spearman
train,logistic_absolute,1.1016363560990265,-1.7148794365263642,0.913265537383852
test,logistic_absolute,0.8879353409373395,-0.19990022963562537,0.47713759655671484
train,squared,0.11617283700385699,0.9698086023447577,0.8433437532376146
test,squared,0.7872708254009693,0.0567414113793957,0.4187728349010741
