set,approach,rmse,r2,spearman
train,logistic,0.09193782363554179,0.8951589259306127,0.9330654402842771
test,logistic,0.3494581233775498,-0.47502658779026485,0.27529823609817466
train,logistic_absolute,0.09999468504710406,0.8759785348973574,0.9132654185462655
test,logistic_absolute,0.2504102644997213,0.24262001880789796,0.47713776119891216
