margin_level,RMSE,R2,Spearman
0,18.20252535275593,-8.925866158167944,0.07076104460862893
1,8.471645911871018,-6.618785343845282,0.027043351231806748
2,4.998520576014771,-2.7384374417381774,0.0374721597319281
3,3.3335985431241455,-1.3311642728077437,0.06283331286574541
4,3.4919464318187856,-3.859676211173724,0.04735043254808439
All,9.881777395898121,-0.7138265113425923,0.05401740065484407
