set,approach,rmse,r2,spearman
train,difference,1137727.8238352733,0.9973191704388686,0.9497163041319115
test,difference,14262015.696912369,0.7847446340937223,0.7370067767387622
train,squared,1178918.1146656277,0.9971215431249709,0.7360085766454703
test,squared,16148342.986762969,0.7240387544420465,0.5165649767094806
