set,approach,rmse,r2,spearman
train,squared_signed,435.3937032342839,0.956397319613809,0.789484879106594
test,squared_signed,1968.819214776141,0.37767110296946294,0.44415977584774896
train,difference,138.4783043337676,0.9955892507024569,0.9722949731052303
test,difference,1144.2652707289178,0.7897859580226608,0.6861691245799444
