set,approach,rmse,r2,spearman
train,squared_signed,0.13759587116054206,0.819871517628751,0.7844546794293688
test,squared_signed,0.25511060549308634,0.3551084577873924,0.6033485179162115
train,logistic_absolute,0.06070760922329322,0.9642541587421165,0.9539469950775462
test,logistic_absolute,0.15434543653224372,0.7729689810116713,0.847853982794239
