set,approach,rmse,r2,spearman
train,squared_signed,1111031.3364583794,0.9974435043264862,0.7844546851946036
test,squared_signed,20924191.538375814,0.5366709400791643,0.6033484977507408
train,squared,1178918.1146656277,0.9971215431249709,0.7360085766454703
test,squared,16148342.986762969,0.7240387544420465,0.5165649767094806
