set,approach,rmse,r2,spearman
train,squared,0.1417110574328319,0.8089359131844428,0.7804727215638169
test,squared,0.2398829949855199,0.4297982064819157,0.6289853212290705
train,logistic_absolute,0.06070760922329322,0.9642541587421165,0.9539469950775462
test,logistic_absolute,0.15434543653224372,0.7729689810116713,0.847853982794239
