set,approach,rmse,r2,spearman
train,logistic,1077.4500731846485,0.6673845400977845,0.9550934912104734
test,logistic,1606.9559212221975,0.49702023725373945,0.756251316652939
train,absolute,173.86754694089657,0.9913386582389568,0.9423274835120894
test,absolute,837.166030877549,0.863489588180937,0.7939123188030706
