set,approach,rmse,r2,spearman
train,squared_signed,337.0371357326909,0.9674535494284344,0.7844546842363823
test,squared_signed,1598.8415058198393,0.5020870647831805,0.6033485005347365
train,absolute,173.86754694089657,0.9913386582389568,0.9423274835120894
test,absolute,837.166030877549,0.863489588180937,0.7939123188030706
