set,approach,rmse,r2,spearman
train,difference,0.05409745180202127,0.9852551079064821,0.9722949705061275
test,difference,0.2890288217487886,0.5474870936567452,0.6861691178456075
train,logistic,0.05957141342679258,0.9815818619331402,0.9760344130755126
test,logistic,0.267992883851639,0.6345832680535342,0.7151277773523161
