set,approach,rmse,r2,spearman
train,absolute,0.06671814951150261,0.9576493997576652,0.9423274737318698
test,absolute,0.18048168115329377,0.6772279582117069,0.7939123021697172
train,logistic_absolute,0.06070760922329322,0.9642541587421165,0.9539469950775462
test,logistic_absolute,0.15434543653224372,0.7729689810116713,0.847853982794239
