cap_level,diff_level,RMSE,R2,Spearman
0,0,0.5689821200907639,0.11118318421311324,0.4716292664366273
0,1,1.761868591773455,-2.5857911863808924,0.34203533632372385
0,2,1.32988580601804,-0.5325007866443545,0.49337811708586377
0,3,1.2430715532551322,0.22524296289405155,0.45476483067769957
0,4,3.0735621588459043,-0.20937327892800872,0.34496020289168755
1,0,0.411269924917697,-0.9493751846329785,0.07958480335024974
1,1,1.502173691607466,-16.262814693490395,0.017388950092608286
1,2,1.1395798733674256,-4.827154948098629,0.1681541793793554
1,3,0.846525865676646,-1.0327851366698657,0.11978659984242765
1,4,3.1386679328926803,-1.7096713146064073,0.010438473799216164
2,0,0.46608822983811915,-1.4283153507990072,-0.03015015969933548
2,1,1.5589092882056577,-17.67853091941112,-0.01305382230401572
2,2,1.226065933106831,-6.42782806257588,-0.09512142494850837
2,3,0.8955642230990338,-0.797020302470131,0.03644415613016243
2,4,3.172177845583012,-1.506640157445935,0.028720679119503822
0,All,1.840846090884097,0.203997411802171,0.49748581315082985
1,All,1.7406545586677602,-0.5361691511213751,0.23050809750019421
2,All,1.7838642419981656,-0.6118891929879229,0.10064514873195253
All,2,1.2342982104766382,-1.3490299110714927,0.2931020620869955
All,3,1.0105886412493625,0.09375526372752807,0.26261244003770323
All,0,0.4865257246088227,-0.1883528242273207,0.21000897337697833
All,4,3.1284039072806222,-0.7612898693167498,0.1729716473883357
All,1,1.6115111855325164,-4.6184669534502545,0.18453838928964533
All,All,1.788925586007218,-0.11275931878522649,0.32187178518529946
