set,approach,rmse,r2,spearman
train,difference,3684.5016664712934,0.9999976915881182,0.9999268905699957
test,difference,9502143.239411976,-0.06091781289804876,0.13261406529634745
train,squared,2980.6973196797353,0.9999984892536956,0.9989013484229204
test,squared,8865604.907774044,0.07646078288702185,0.29450762393136815
