set,approach,rmse,r2,spearman
train,squared_signed,12.399449160426565,0.9998138961308781,0.9995527449365358
test,squared_signed,1755.9907749612498,-0.18263362643712733,0.273172431527477
train,difference,2.6241184159344755,0.999991664772153,0.9999775801781084
test,difference,1572.0780435907386,0.05211867346374888,0.3636996580627449
