set,approach,rmse,r2,spearman
train,difference,0.0022373204470272235,0.9999335666324611,0.9999268913205002
test,difference,0.33547275574864166,-0.5563089420677723,0.13261405982373287
train,logistic_absolute,0.0020332366992856393,0.9999404215062798,0.9999280325608908
test,logistic_absolute,0.28339618657176924,-0.010619826595158033,0.29081657382363874
