set,approach,rmse,r2,spearman
train,squared,10.126464524551082,0.9998033623634849,0.998852359263657
test,squared,1228.1109212520553,0.2560545815804034,0.29393416460279526
train,absolute,3.1570545078490024,0.9999808876048977,0.999898154537725
test,absolute,1292.89987021268,0.175490487858466,0.2936225867626498
