set,approach,rmse,r2,spearman
train,logistic,448155.0466313454,0.9686711663102422,0.9999809961797695
test,logistic,9554173.024096873,-0.04519953220517592,0.30352960037483073
train,squared_signed,2775.9940025866936,0.9999987979440247,0.9995527449365358
test,squared_signed,9890809.294684773,-0.12015122779904797,0.273172431527477
