set,approach,rmse,r2,spearman
train,logistic_absolute,468093.99970071175,0.9627417944195632,0.9999280298938901
test,logistic_absolute,9248864.485123845,-0.0051142446637153505,0.29081666935521144
train,squared,2980.6973196797353,0.9999984892536956,0.9989013484229204
test,squared,8865604.907774044,0.07646078288702185,0.29450762393136815
