set,approach,rmse,r2,spearman
train,logistic,0.0017693298902489339,0.9999548839293791,0.9999428227575696
test,logistic,0.35634703225357794,-0.597887143795,0.13308969226722384
train,logistic_absolute,0.0020332366992856393,0.9999404215062798,0.9999280325608908
test,logistic_absolute,0.28339618657176924,-0.010619826595158033,0.29081657382363874
