set,approach,rmse,r2,spearman
train,difference,0.0022400861734514976,0.9999766007707778,0.9999775804394455
test,difference,0.5407625089484599,-0.6649567851320739,0.36369965544932076
train,logistic,0.001771009755209766,0.9999825675307682,0.9999809961797695
test,logistic,0.4770133790773871,0.027029237093570302,0.30352960037483073
