margin_level,RMSE,R2,Spearman
0,1833.4159398541183,0.7644013675563278,0.8139067236261119
1,624.4230578602926,0.21159538984385873,0.5581205300832814
2,410.94364274947327,0.01585801841036294,0.394487310088891
3,353.17789342961913,-1.3384318778562645,0.4142340180620483
4,270.29057469711336,-4.886009451831041,0.3765685206592974
All,940.7175394137498,0.8276302452450118,0.7370067767387622
