margin_level,RMSE,R2,Spearman
0,1600.1742027757323,0.8205327166269069,0.7871121112678379
1,649.3437496941109,0.1474092417088484,0.6036678423972837
2,378.8657412479109,0.1635039432694949,0.5391564638904667
3,322.934667065841,-0.9550912734210864,0.5628134497198383
4,234.19234310282872,-3.4188019328298367,0.5035001799974804
All,837.1660309098156,0.8634895881704141,0.7939123188030706
