set,approach,rmse,r2,spearman
train,squared,0.025905824527061617,0.9931903672648437,0.9788190471232795
test,squared,0.22741887238128067,0.387355539262596,0.6460451361475426
train,logistic_absolute,0.006455143549027944,0.9995777716241636,0.9991286433884469
test,logistic_absolute,0.2275992131059594,0.38373439130534015,0.6634949418180484
