set,approach,rmse,r2,spearman
train,difference,0.006580704149689465,0.9997994382171457,0.9996628004799334
test,difference,0.30056569512369197,0.6352315775143615,0.7873309339437831
train,logistic,0.006159495457891834,0.9998247376134446,0.9997507681954609
test,logistic,0.3122041920895206,0.6035663969967584,0.7665692590012305
