set,approach,rmse,r2,spearman
train,squared_signed,1.1698771855004684,0.9999924989627594,0.9802889545200322
test,squared_signed,324.19866390201645,-1.2066948196302878,0.6950924413528228
train,squared,1.2487451608119864,0.9999914534976795,0.9814261487912116
test,squared,120.75256365847918,0.6938653037163482,0.6327242060239322
