set,approach,rmse,r2,spearman
train,logistic_absolute,2.7703915420010476,0.9117923989317409,0.9991287630764137
test,logistic_absolute,5.908294362133779,0.2350464447500148,0.6635001697983752
train,absolute,0.10315155524317184,0.9998777144147617,0.9986158418709367
test,absolute,4.684817742635869,0.5190541096955675,0.6513993190419741
