set,approach,rmse,r2,spearman
train,logistic,0.006106466950754485,0.999622153303472,0.9991957301051565
test,logistic,0.23895856125952367,0.32068436663929767,0.6261587142415993
train,logistic_absolute,0.006455143549027944,0.9995777716241636,0.9991286433884469
test,logistic_absolute,0.2275992131059594,0.38373439130534015,0.6634949418180484
