set,approach,rmse,r2,spearman
train,absolute,0.007657570859974768,0.9994050083112914,0.9986158416102405
test,absolute,0.23366363752534675,0.3532480095630791,0.6513995126583287
train,logistic_absolute,0.006455143549027944,0.9995777716241636,0.9991286433884469
test,logistic_absolute,0.2275992131059594,0.38373439130534015,0.6634949418180484
