set,approach,rmse,r2,spearman
train,logistic,278.36119071886986,-0.7785638253843012,0.9698382746177469
test,logistic,260.6767972533298,-0.37121042219071176,0.009432586083469252
train,squared,33.42829131319837,0.9743504092516326,0.946427759995816
test,squared,230.5163172097949,-0.07226640075367374,0.23785622339618945
