set,approach,rmse,r2,spearman
train,logistic_absolute,175.36488327732613,0.294109487641664,0.9662338617873004
test,logistic_absolute,229.72263180471316,-0.06489532090069661,0.3040916046016429
train,squared,33.42829131319837,0.9743504092516326,0.946427759995816
test,squared,230.5163172097949,-0.07226640075367374,0.23785622339618945
